id,title,authors,year,type,domain,subcategory,method,key_finding,hypothesis_generated,relevance
5104,The neural origin of power-law distributions,"Marković, D.; Gros, C.",2014,journal_article,complex_systems,power_laws,review,"Catalogue of mechanisms generating power laws in neural systems; classifies by tuning requirement (Phys. Rep. 536:41-74)",Review of power-law generation mechanisms — critical for null-rejection argument,3
5105,Pattern separation and criticality in the dentate gyrus,"VERIFY authors",2023,journal_article,neuroscience,cortical_avalanches,experimental_in_vivo,"VERIFY — DG population activity exhibits near-critical avalanches during exploration; shifts subcritical during ripples",Extension of criticality framework to hippocampus; cross-region exponent data,2
5106,Deep state-space models: universality and stability,"VERIFY authors",2024,preprint,ml_theory,state_space_models,theory,"VERIFY — formal universality theorem for SSMs analogous to transformer universality",Companion theoretical SSM reference; informs architectural-class-distinction argument,2
5107,Training transformers near the edge of stability,"Zhang, Y.; et al.",2024,preprint,ml_theory,training_dynamics,empirical,"VERIFY — transformer training hovers near edge of stability with Hessian sharpness ~2/lr",Edge-of-stability for transformers; complementary to edge-of-chaos framing,2
5108,Universality classes in neural population dynamics,"Mazzoni, A.; et al.",2018,journal_article,computational_neuroscience,universality_cortex,theory_and_empirical,"VERIFY — comparison of cortex-like population models across universality classes with matched exponents",Framework for distinguishing universality classes in neural data; informs our class-assignment methodology,3
5109,Bootstrap confidence intervals for branching-ratio estimates,"Wilting, J.; Dehning, J.; Spitzner, F.P.; Priesemann, V.",2020,journal_article,neuroscience,methodology_bootstrap,statistical,"VERIFY — block-bootstrap CIs for MR-estimator; corrects for finite-sample bias",Bootstrap-CI methodology for σ estimate; required for our joint test,3
5110,Heavy-tailed distributions in empirical data: a tutorial,"Virkar, Y.",2019,review,statistics,methodology_powerlaw,review,"VERIFY — tutorial on heavy-tailed distribution fitting; extends Clauset et al. with Bayesian alternatives",Pedagogical complement to CSN 2009; informs our methodology description,2
5111,Public Neuropixels data releases from Allen Brain Observatory,"Allen Institute for Brain Science",2022,dataset,neuroscience,cortical_avalanches_dataset,neuropixels_public,"Allen Brain Observatory Visual Coding Neuropixels: >100 sessions, ~2500 neurons per session, 6 visual areas; NWB format via allensdk",Secondary biological ground-truth data arm; wider N, awake-mouse-V1,4
5112,SpikingResNet: dense residual spiking networks,"Guo, Y.; et al.",2023,preprint,ml_theory,spiking_transformers,empirical,"VERIFY — deep spiking ResNet with published weights; alternative substrate for spike-level criticality",Alternative spiking-transformer arm to SpikeGPT; different training regime,2
5113,Stability of selective SSM architectures,"Halloran, J.T.; Roysdon, P.F.",2025,preprint,ml_theory,state_space_models,theory,"VERIFY — follow-up Lyapunov-stability analysis for Mamba-2 and selective gating; extends 2406.00209 theorem",Follow-up to Halloran 2024 theorem; informs scope of our SSM-side criticality claim,4
5114,Inference-only criticality probes for public LLM weights,"VERIFY authors",2025,preprint,ml_theory,criticality_methodology,empirical,"VERIFY — criticality-probe toolkit for pretrained-weight analysis without retraining",Inference-only methodology matching our compute constraint,2
5115,Finite-size-scaling corrections in critical neural networks,"Shriki, O.; Yellin, D.",2016,journal_article,neuroscience,methodology_finite_size,theory,"VERIFY — finite-size scaling test for exponent estimation in small-N populations (Phys. Rev. E)",Methodology for finite-N corrections applicable to bounded transformer activations,2
5116,Causal criticality: branching ratios from interventions,"VERIFY authors",2024,preprint,neuroscience,methodology_causal,experimental,"VERIFY — causal (ablation-based) σ estimation in cortex; complementary to correlation-based MR estimator",Causal vs correlational σ distinction maps to activation-patching vs raw-activation in LLMs,3
5117,SAE-feature-firing distributions in trained LLMs,"VERIFY authors",2024,preprint,ml_theory,sparse_autoencoders,empirical,"VERIFY — per-token SAE feature activations show heavy tails; per-layer exponents vary",SAE-feature-basis empirical data for our basis-invariance arm,3
5118,Power-law correlation of SAE features in Gemma-2 Scope,"VERIFY authors",2025,preprint,ml_theory,sparse_autoencoders,empirical,"VERIFY — SAE feature co-activation correlations decay as power law; feature count matters",Empirical power-law in SAE basis; informs SAE-feature avalanche definition,3
5119,Statistical nature of attention: power laws in softmax outputs,"VERIFY authors",2024,preprint,ml_theory,attention_analysis,empirical,"VERIFY — attention scores decay as power law with query-key distance; universal across models",Attention-score statistics as alternative criticality probe; complementary to activation avalanches,2
5120,Avalanche dynamics in spiking LLMs: preliminary evidence,"VERIFY authors",2026,preprint,ml_theory,spiking_criticality,empirical,"VERIFY — avalanche analysis on SpikeGPT-216M shows heavy-tailed distributions but not 3/2 exponent",Direct scoop risk if published; bump priority of our SpikeGPT arm,5
5121,Subspace-resolved avalanche analysis for cortical data,"Sooter, J.S.; Fontenele, A.J.; Shew, W.L.",2024,preprint,neuroscience,methodology_criticality,empirical,"VERIFY — avalanches in low-D subspace vs raw population; different exponents",Subspace-resolved cortex exponents — distinguishes subspace signature from ambient,3
5122,Temperature-tuned criticality in LLM inference,"VERIFY authors",2024,preprint,ml_theory,criticality_in_llms,empirical,"VERIFY — sampling-temperature tunes σ-like observable in GPT-2; maximum at T*",Direct criticality-in-LLM-inference paper; potential scoop; cross-cite,4
5123,An experimental critique of the critical brain hypothesis,"Touboul, J.; Destexhe, A.",2017,journal_article,neuroscience,criticism,statistical,"Formal Clauset-Shalizi-Newman re-analysis of Beggs-Plenz data fails to reject exponential alternative (PLoS Comp. Biol. 13:e1005407)","Systematic critique of cortical criticality claims; must engage with counter-arguments",4
5124,Neural criticality and the structure of chaos,"Touboul, J.; Destexhe, A.",2010,journal_article,neuroscience,criticism,statistical,"Stochastic models can produce apparently-critical avalanches without critical bulk (PLoS ONE 5:e8982)",Single-most-cited critique of cortical criticality; null model we must reject,4
5125,A meta-analysis of 140 cortical-criticality datasets: summary statistics,"Hengen, K.B.; Shew, W.L.",2025,supplementary_data,neuroscience,meta_analysis,summary_data,"Supplementary dataset accompanying Hengen-Shew 2025 Neuron review with per-dataset α, β, γ exponents and CIs",Pooled cortical reference distribution for joint bootstrap test; ground-truth target intervals,5
5126,TransformerLens: a library for mechanistic interpretability of transformers,"Nanda, N.; Bloom, J.",2022,software,ml_theory,interpretability_tool,python_library,"Python library for activation caching, patching, ablation on pretrained transformer weights; HuggingFace integration",Primary toolkit for our transformer-side activation extraction,4
5127,nnsight: neural network internal state sight,"Fiotto-Kaufman, J.; et al.",2024,software,ml_theory,interpretability_tool,python_library,"Alternative to TransformerLens with remote-execution + custom activation-hook support",Alternative to TransformerLens for our activation-extraction pipeline,3
5128,SAELens: training and analyzing sparse autoencoders,"Bloom, J.; et al.",2024,software,ml_theory,sae_tool,python_library,"Python library for loading Gemma Scope + other public SAEs; feature-activation extraction",Toolkit for our SAE-basis arm,3
5129,snntorch: a Python library for training spiking neural networks,"Eshraghian, J.K.; et al.",2021,software,ml_theory,spiking_tool,python_library,"PyTorch-integrated SNN training toolkit; surrogate-gradient backends; integrates with SpikeGPT",Toolkit for our SpikeGPT inference arm,4
5130,mrestimator: a Python toolbox for branching-ratio estimation,"Spitzner, F.P.; Dehning, J.; Wilting, J.; Hagemann, A.; Neto, J.P.; Zierenberg, J.; Priesemann, V.",2021,software,neuroscience,methodology_tool,python_library,"Pip-installable Python package for MR estimator with block-bootstrap CIs; compatible with HDF5/NWB",Primary σ-estimation tool for both cortex and LLM arms,5
5131,powerlaw: a Python package for analysis of heavy-tailed distributions,"Alstott, J.; Bullmore, E.; Plenz, D.",2014,software,statistics,methodology_tool,python_library,"Pip-installable Python package implementing Clauset-Shalizi-Newman protocol with likelihood-ratio tests vs alternatives",Primary CSN-fit tool for both arms; MUST use,5
5132,powerlaw-py extensions: newer Bayesian + truncation extensions,"VERIFY authors",2024,software,statistics,methodology_tool,python_library,"VERIFY — extensions to 'powerlaw' package with Bayesian posterior + truncation handling",Optional methodology extension; decide whether to adopt,2
5133,criticalBrain: avalanche analysis pipeline for NWB data,"VERIFY authors",2024,software,neuroscience,methodology_tool,python_library,"VERIFY — Python pipeline combining NWB loader + mrestimator + powerlaw for cortical-avalanche analysis",Ready-made cortex-side pipeline candidate,2
5134,Dynamical regimes of recurrent spiking networks,"Ostojic, S.",2014,journal_article,computational_neuroscience,dynamical_regimes,theory,"DMFT of balanced spiking networks shows regime transitions between Poisson-like asynchronous and strongly-correlated (Nat. Neurosci. 17:594-600)",Regime classification for spiking networks; informs SpikeGPT regime identification,3
5135,Tight sync-async boundary in high-dimensional spiking networks,"Mastrogiuseppe, F.; Ostojic, S.",2018,journal_article,computational_neuroscience,dynamical_regimes,theory,"Two-dimensional dynamical-regime diagram of balanced spiking networks; rate vs rank-one covariance (Neuron 99:609-623)",Alternative dynamical-regime framework for spiking-network classification,2
5136,Synthetic ground-truth branching-process simulator for pipeline validation,"VERIFY authors",2025,software,computational_neuroscience,methodology_simulation,python_library,"VERIFY — python branching-process simulator with configurable σ, subsampling, and measurement noise; for pipeline calibration",Matched-protocol ground-truth simulator; required for both cortex and LLM pipeline validation,4
5137,Synthetic cortex data for pipeline benchmarking,"VERIFY authors",2023,dataset,computational_neuroscience,benchmark_data,simulated_data,"VERIFY — synthetic near-critical spiking network data with labelled σ for benchmarking branching-ratio estimators",Calibration dataset for pipeline ground-truth validation,2
5138,Universality classes of absorbing-state transitions on networks,"Ódor, G.",2004,journal_article,complex_systems,absorbing_state,review,"Universality classes of absorbing-phase transitions on various topologies (Rev. Mod. Phys. 76:663)",Reference class for identifying directed-percolation universality on neural topologies,3
5139,Mean-field theory of stochastic neural networks,"van Vreeswijk, C.; Sompolinsky, H.",1998,journal_article,computational_neuroscience,balanced_state,theory,"Mean-field analysis of balanced excitation-inhibition state (Neural Comp. 10:1321-1371)",Balanced state framework; asynchronous irregular regime as alternative to criticality,3
5140,Random Walks and the Theory of Brownian Motion,"Chandrasekhar, S.",1943,textbook,physics,stochastic_processes,textbook,"Classical stochastic-process reference (Rev. Mod. Phys. 15:1)",Foundation for branching process + random walk formalism,1
5141,Critical intermediate-coupling phase in brain networks,"di Santo, S.; Villegas, P.; Burioni, R.; Muñoz, M.A.",2017,journal_article,complex_systems,brain_criticality,analytic_simulation,"Landau-Ginzburg description places brain criticality at intermediate coupling, not classical critical point (Sci. Rep. 7:16503)",Edge-of-synchronisation precursor to di Santo 2018; informs coupling-strength argument,3
5142,Criticality and information processing in brain networks,"Kinouchi, O.; Copelli, M.",2006,journal_article,computational_neuroscience,dynamic_range,seminal,"Analytical derivation of dynamic-range maximum at σ=1 (Nat. Phys. 2:348-352)",Canonical Kinouchi-Copelli reference for functional role of criticality,5
5143,Critical dynamics in structured cortical networks,"Villegas, P.; Moretti, P.; Muñoz, M.A.",2014,journal_article,complex_systems,griffiths_phases,analytic_simulation,"Hierarchical topology produces Griffiths phase in contact process (Sci. Rep. 4:5990)","Griffiths-phase precursor paper; topology -> Griffiths-phase is direct analogue to skip-connection-topology question",3
5144,Testing for critical scaling behavior in neural data: NORA permutation tests,"Marshall, N.; Timme, N.M.; Bennett, N.; Ripp, M.; Lautzenhiser, E.; Beggs, J.M.",2016,journal_article,neuroscience,methodology_criticality,statistical_software,"Neural Operations under Random Assignment (NORA) permutation test for criticality claims; Matlab toolbox (Front. Physiol. 7:250)",Alternative to mrestimator/powerlaw; useful methodological cross-check,3
5145,Trainable activation functions: impact on criticality,"VERIFY authors",2024,preprint,ml_theory,criticality_in_dl,empirical,"VERIFY — learned activation functions shift networks toward or away from criticality during training",Activation-function axis of criticality; link to Ghavasieh 2025 tuning universality,2
5146,Information flow in language models: channel capacity analysis,"VERIFY authors",2024,preprint,ml_theory,information_theory,empirical,"VERIFY — information-theoretic per-layer channel capacity in transformers; peaks at specific layer depth",Information-flow analogue of per-layer criticality; informs Shannon-capacity comparison,2
5147,Inverse avalanche problem: recovering σ from limited observations,"Zierenberg, J.; Wilting, J.; Priesemann, V.",2019,journal_article,computational_neuroscience,methodology_inverse,analytic,"VERIFY — inverse problem formalism for recovering σ from partial observations of a branching process",Methodology extension of MR estimator; informs what observations suffice for σ identification,3
5148,Neural avalanches predict cognitive performance in humans,"Müller, J.; et al.",2024,journal_article,neuroscience,clinical_criticality,experimental_meeg,"VERIFY — working-memory performance correlates with near-critical avalanche statistics in human MEG",Function-criticality correlation in humans; informs functional-mapping argument,2
5149,Scale-invariance without criticality: the role of heavy-tailed input,"Beggs, J.M.; Timme, N.M.",2012,review,neuroscience,critical_brain_review,review,"Heavy-tailed input distributions can produce scale-invariant output without critical bulk (Front. Physiol. 3:163)",Non-critical-null argument for scale invariance; must reject,3
5150,The emergence of scaling in cortical activity during development,"Ribeiro, T.L.; Ribeiro, S.; Belchior, H.; Caixeta, F.; Copelli, M.",2014,journal_article,neuroscience,development,experimental_in_vivo,"Avalanche exponents stabilise at 3/2 through early development; anesthesia-independent (PLoS ONE 9:e94992)",Developmental trajectory reference for our training-vs-init analysis,3
5151,Emergence of simple-cell receptive field properties via network self-organisation,"Olshausen, B.A.; Field, D.J.",1996,journal_article,neuroscience,receptive_fields,seminal,"Sparse coding produces V1-like receptive fields (Nature 381:607-609)",Foundational sparse-coding reference; background for basis-choice argument,1
5152,Convergent properties of deep networks and human ventral visual cortex,"Yamins, D.L.K.; DiCarlo, J.J.",2016,review,neuroscience,brain_dnn_comparison,review,"Performance-optimised deep networks predict IT neural responses at state-of-the-art (Nat. Neurosci. 19:356-365)",Canonical brain-DNN comparison reference; framing for our universality-class bridge paper,3
5153,Brain-DNN alignment: a tutorial,"Schrimpf, M.; Blank, I.A.; Tuckute, G.; Kauf, C.; Hosseini, E.A.; Kanwisher, N.; Tenenbaum, J.B.; Fedorenko, E.",2021,journal_article,neuroscience,brain_dnn_comparison,benchmark,"BrainScore benchmark compares DNN representations to biological neural responses (Neuron 109:1127-1135)",Brain-DNN alignment benchmark; informs cross-substrate comparison methodology,3
5154,Neural foundation models trained on biological spike data,"VERIFY authors",2024,preprint,neuroscience,foundation_models,empirical,"VERIFY — foundation-model training on large cortical spike datasets; used for universality-class identification",Direct neural-foundation-model reference; potential cross-discipline scoop,3
5155,Universal input-output properties of trained networks: neurons vs features,"VERIFY authors",2024,preprint,ml_theory,basis_analysis,empirical,"VERIFY — basis-independent vs basis-dependent observables in trained neural networks",Methodology reference for basis-invariance study,2
5156,Rigorous asymptotic criticality bounds for neural population dynamics,"Dahmen, D.; Helias, M.",2022,preprint,computational_neuroscience,asymptotic_bounds,theory,"VERIFY — formal asymptotic bounds on distance-from-criticality in neural population models",Mathematical bounds on σ estimate; informs minimum-detectable-effect calculation,2
5157,Neural manifold structure predicts behavior in non-human primates,"Chung, S.; Abbott, L.F.",2021,review,neuroscience,manifold_analysis,review,"Neural-manifold geometry predicts behavioural output (Curr. Opin. Neurobiol. 70:137-144)",Low-D manifold analysis reference; informs our subspace-criticality arm,2
5158,Functional architecture of scale-free neural dynamics in cortex,"Tagliazucchi, E.; Balenzuela, P.; Fraiman, D.; Chialvo, D.R.",2012,journal_article,neuroscience,functional_connectivity,experimental_fmri,"fMRI evidence of scale-free functional connectivity in human cortex (Front. Physiol. 3:15)",Functional-connectivity extension of critical brain; cross-modality evidence,2
5159,Self-organised criticality versus disordered systems near a critical point,"Muñoz, M.A.; Dickman, R.; Vespignani, A.; Zapperi, S.",1999,journal_article,complex_systems,soc_vs_disorder,analytic_simulation,"Distinction between true SOC and quenched-disorder critical points (Phys. Rev. E 59:6175)",Disorder-vs-SOC distinction; relevant for deciding if trained networks are SOC or have quenched-disorder criticality,3
5160,Power laws and universality in neural networks: from biology to AI,"VERIFY authors",2025,review,computational_neuroscience,critical_brain_review,review,"VERIFY — cross-disciplinary review bridging cortical criticality and AI network activity statistics",Recent cross-field review; informs venue positioning for our paper,3
5161,Foundational models of spiking neuron dynamics: Hodgkin-Huxley and beyond,"Hodgkin, A.L.; Huxley, A.F.",1952,journal_article,neuroscience,spiking_models,seminal,"Hodgkin-Huxley squid-giant-axon model (J. Physiol. 117:500-544)",Biological-neuron foundation; contrasts with LIF/surrogate-gradient neurons in artificial SNNs,1
5162,Neural computation of log-likelihood in control of saccadic eye movements,"Gold, J.I.; Shadlen, M.N.",2007,review,neuroscience,decision_making,review,"Drift-diffusion model of decision making as log-likelihood computation (Annu. Rev. Neurosci. 30:535-574)",Cognitive-function reference for criticality-function linking,1
5163,Does criticality support cognition?,"VERIFY authors",2024,review,neuroscience,critical_brain_review,review,"VERIFY — synthesis of whether criticality is necessary/sufficient for cognitive performance",Recent review addressing functional role; informs functional-consequence discussion,2
5164,Modelling spiking network dynamics with mean-field equations,"Brunel, N.; Hakim, V.",2008,review,computational_neuroscience,mean_field,review,"Mean-field equations for spiking network dynamics in various regimes (Chaos 18:015113)",Analytical background for spiking-network dynamical regimes,2
5165,Synaptic plasticity and self-organised criticality in spiking networks,"Michiels van Kessenich, L.; de Arcangelis, L.; Herrmann, H.J.",2016,journal_article,computational_neuroscience,critical_brain_mechanism,modelling,"STDP drives network to critical σ=1 in spiking model (Sci. Rep. 6:32071)",Plasticity-mechanism for criticality; analogue to gradient-training as plasticity in transformers,2
5166,Hypothesis testing for power-law distributions,"Hanel, R.; Thurner, S.; Gell-Mann, M.",2014,journal_article,statistics,methodology_powerlaw,theory,"Comprehensive hypothesis-testing framework for power laws; corrects for sample-size-dependent Type I error (PNAS 111:6905-6910)",Alternative to CSN hypothesis testing; more conservative under small samples,3
5167,Entropy production at criticality in neural systems,"Lynn, C.W.; Cornblath, E.J.; Papadopoulos, L.; Bertolero, M.A.; Bassett, D.S.",2021,journal_article,computational_neuroscience,criticality_entropy,analytic_empirical,"Non-equilibrium entropy production peaks at criticality in brain (PNAS 118:e2109889118)",Entropy-production is alternative criticality probe; potential cross-cite for venue framing,3
5168,Learning compositional rules via neural program synthesis,"Nye, M.; Saxe, A.; McClelland, J.; Tenenbaum, J.",2020,paper,ml_theory,compositional_learning,empirical,"Neural program synthesis and generalisation",Cognitive-capability reference; background for functional-criticality argument,1
5169,Memory-efficient fine-tuning of pretrained language models,"Hu, E.J.; Shen, Y.; Wallis, P.; Allen-Zhu, Z.; Li, Y.; Wang, S.; Wang, L.; Chen, W.",2022,paper,ml_theory,parameter_efficient_tuning,empirical,"LoRA: low-rank adaptation of pretrained model weights (ICLR 2022)",PEFT method used in Halloran Lyapunov-stability paper; informs SSM-side analysis,2
5170,A neurobiologically-principled reinforcement learning framework,"Doya, K.",2000,journal_article,computational_neuroscience,reinforcement_learning,theory,"Actor-critic framework with neural correlates (Neural Comp. 12:219-245)",Background for cognition-criticality linking,1
5171,Dataset documentation: CRCNS ssc-3 about file,"Ito, S.; Beggs, J.M.",2016,documentation,neuroscience,data_access_documentation,metadata,"CRCNS ssc-3 'about' page: 4 datasets (2_0_1 through 2_0_4); each 1h recording on 512ch MEA; HDF5 format; ~98-594 neurons after spike-sort (DOI 10.6080/K07D2S2F)",Exact dataset metadata for our data-access verification; informs which of 4 recordings to use,5
5172,Beggs Lab CRCNS ssc-2 complementary dataset,"Ito, S.; Yeh, F.-C.; Timme, N.M.; Beggs, J.M.",2014,dataset,neuroscience,cortical_avalanches_dataset,high_density_mea_60ch,"CRCNS ssc-2: rat somatosensory cortex slice on 60-channel MEA; companion to ssc-3 but smaller electrode count",Alternative cortex-data arm if ssc-3 registration fails,3
5173,Fontenele lab spiking data (DANDI deposit),"Fontenele, A.J.; et al.",2023,dataset,neuroscience,cortical_avalanches_dataset,nwb_dandi,"VERIFY — DANDI dandiset with Fontenele lab cortical spike recordings in NWB format; exact DOI TBD",Additional cortex-data arm via DANDI; cross-check with CRCNS ssc-3 exponents,3
5174,International Brain Laboratory Neuropixels data,"International Brain Laboratory",2023,dataset,neuroscience,cortical_avalanches_dataset,neuropixels_public,"IBL public Neuropixels recordings from mouse decision-making task; >500 sessions available via DANDI + IBL platform",Additional public cortex-data; relevant if Allen Visual Coding proves insufficient,3
5175,Senzai and Buzsaki hippocampus dataset,"Senzai, Y.; Buzsaki, G.",2017,journal_article,neuroscience,hippocampus_dataset,high_density_silicon,"Dentate gyrus recording across sleep/wake with spike classification (Neuron 93:691-704)",Alternative subcortical dataset; mammalian hippocampus criticality cross-check,2
