id,title,authors,year,type,domain,subcategory,method,key_finding,hypothesis_generated,relevance
5128,"Fashion-MNIST: a novel image dataset for benchmarking ML algorithms","Xiao, H.; Rasul, K.; Vollgraf, R.",2017,preprint,ml_systems,dataset,dataset,"arXiv:1708.07747; 70,000 28x28 clothing images","Fashion-MNIST replaced by CIFAR-10 per scope-check; included for completeness",2
5129,"CUB Bird: fine-grained classification","Welinder, P.; Branson, S.; Mita, T.; Wah, C.; Schroff, F.; Belongie, S.; Perona, P.",2010,technical_report,ml_systems,dataset,dataset,"200-class fine-grained bird dataset","Auxiliary dataset; not primary",1
5130,"The Gemma technical report","Gemma Team",2024,technical_report,ml_systems,foundation_model,description,"Google DeepMind Gemma-2 2B/9B pretrained checkpoints description","Canonical citation for Gemma-2-2B weights used with Gemma Scope",4
5131,"GPT-2: Language Models are Unsupervised Multitask Learners","Radford, A.; Wu, J.; Child, R.; Luan, D.; Amodei, D.; Sutskever, I.",2019,technical_report,ml_systems,foundation_model,description,"OpenAI GPT-2 technical report; 124M-1.5B parameter pretrained models","Canonical citation for GPT-2 weights in avalanche analysis",4
5132,"Pre-register Pythia design decisions","Biderman, S.; et al.",2023,paper,ml_systems,foundation_model,description,"Design-decision paper for Pythia suite reproducibility","Pythia design reference; cite with Biderman 2023 Pythia paper",2
5133,"HuggingFace Transformers library","Wolf, T.; Debut, L.; Sanh, V.; Chaumond, J.; Delangue, C.; Moi, A.; Cistac, P.; Rault, T.; Louf, R.; Funtowicz, M.; Davison, J.; Shleifer, S.; von Platen, P.; Ma, C.; Jernite, Y.; Plu, J.; Xu, C.; Le Scao, T.; Gugger, S.; Drame, M.; Lhoest, Q.; Rush, A.M.",2020,paper,ml_systems,software,software,"EMNLP 2020 demo; HuggingFace Transformers library","Core software for loading pretrained GPT-2/Pythia/Gemma weights",3
5134,"PyTorch: imperative-style high-performance deep learning library","Paszke, A.; Gross, S.; Massa, F.; Lerer, A.; Bradbury, J.; Chanan, G.; Killeen, T.; Lin, Z.; Gimelshein, N.; Antiga, L.; Desmaison, A.; Kopf, A.; Yang, E.; DeVito, Z.; Raison, M.; Tejani, A.; Chilamkurthy, S.; Steiner, B.; Fang, L.; Bai, J.; Chintala, S.",2019,paper,ml_systems,software,software,"NeurIPS 2019; PyTorch open-source deep-learning library","Core ML framework citation",1
5135,"SciPy 1.0: fundamental algorithms for scientific computing","Virtanen, P.; Gommers, R.; Oliphant, T.E.; et al.",2020,paper,ml_systems,software,software,"Nat. Methods 17:261-272; SciPy 1.0","Core scientific software citation for statistics/optimisation routines",1
5136,"NumPy: array programming for Python","Harris, C.R.; Millman, K.J.; van der Walt, S.J.; et al.",2020,paper,ml_systems,software,software,"Nature 585:357-362; NumPy array library","Core numerical software citation",1
5137,"On the reliability of power-law exponent estimates in the presence of finite-size effects","Edmonds, B.; et al.",2019,paper,statistics,methodology_powerlaw,bias_correction,"VERIFY; finite-size bias in power-law exponent estimates","Finite-size cautionary cite for short-context LLM avalanche statistics",1
5138,"Criticality, phase transitions, and emergence in deep networks: a unified perspective","Hoyer, S.; et al.",2024,preprint,dl_theory,review,review,"VERIFY; unified perspective on criticality in DL","Modern umbrella-review citation for background",2
5139,"Scaling exponents of the neural data manifold","Hazan, T.; et al.",2023,preprint,neuroscience,dimensional_scaling,empirical,"VERIFY; power-law eigenvalue decay in neural-data covariance; matches Stringer 2019","Power-law eigenvalue-decay as orthogonal criticality proxy",2
5140,"High-dimensional geometry of population responses in visual cortex","Stringer, C.; Pachitariu, M.; Steinmetz, N.; Reddy, C.B.; Carandini, M.; Harris, K.D.",2019,journal_article,neuroscience,population_geometry,empirical,"Nature 571:361-365; ~10,000 neurons in V1; covariance eigenspectrum follows 1/n power law","Critical power-law eigenvalue decay in cortex; test for transformer covariance eigenspectra",4
5141,"Efficient coding and the ubiquity of power-law eigenvalues","Stringer, C.; et al.",2020,preprint,neuroscience,population_geometry,theory,"VERIFY; theoretical derivation of eigenvalue-decay exponent from efficient-coding constraints","Efficient-coding perspective on eigenvalue decay; alternative explanation for criticality signatures",2
5142,"Information geometry of learning","Amari, S.-i.",2016,textbook,statistics,information_geometry,textbook,"Information Geometry and its Applications; Springer","Information-geometry perspective for criticality-and-Fisher-information connections",1
5143,"The information bottleneck method","Tishby, N.; Pereira, F.C.; Bialek, W.",2000,paper,statistics,information_theory,theory,"arXiv:physics/0004057; information-bottleneck framework","Information-theoretic framework for learning dynamics; background",1
5144,"Information-theoretic analysis of stochastic gradient descent","Saxe, A.M.; Bansal, Y.; Dapello, J.; Advani, M.; Kolchinsky, A.; Tracey, B.D.; Cox, D.D.",2019,paper,dl_theory,information_theory,empirical_theory,"ICLR 2018; information-bottleneck analysis of SGD in deep nets","Information-theoretic complement to criticality analysis",1
5145,"Understanding deep learning requires rethinking generalization","Zhang, C.; Bengio, S.; Hardt, M.; Recht, B.; Vinyals, O.",2017,paper,dl_theory,generalization,empirical,"ICLR 2017; deep nets can fit random labels","Benchmark reference for generalisation-criticality discussion",2
5146,"NanoGPT: minimal GPT implementation","Karpathy, A.",2022,blog_preprint,ml_systems,software,software,"Minimal GPT-2-style implementation used for at-init controls","Training infrastructure for at-init baselines",2
5147,"Rethinking the use of activation sparsity in transformers","Hu, J.; et al.",2024,preprint,dl_theory,activation_sparsity,empirical,"VERIFY; revisits activation sparsity in transformers; different statistics than MLPs","Sparsity context for transformer avalanche definition",1
5148,"Scaling laws of activation sparsity","Wang, L.; et al.",2024,preprint,dl_theory,activation_sparsity,empirical,"VERIFY; activation sparsity scaling with model size","Sparsity-scaling reference",1
5149,"Beyond the mean field: finite-depth corrections to signal propagation","Noci, L.; et al.",2022,preprint,dl_theory,signal_propagation,theory,"VERIFY; finite-depth / finite-width corrections to mean-field signal propagation","Finite-size corrections relevant for Pythia-12B analysis",2
5150,"Unified theory of deep networks at criticality","Anonymous",2025,preprint,dl_theory,review,review,"VERIFY; unification attempt for deep-net criticality phenomena","Modern theoretical unification cite",1
